id	label	dataset
967381552794669057	1	Rumor
1241074245960171520	0	covid5K700
1269277063271284736	1	MFH
1235263804050681859	1	Covid3s400
1082613267871215616	1	Rumor
1365273322506838016	1	FakeReal
1468608022532562946	1	FakeReal
985617077108125703	1	FakeReal
1376567683135721474	1	Newid
957920735237935104	0	Rumor
1058721526340558848	1	Rumor
979855175107137537	1	Rumor
1367140619215331332	0	covid5K700
1496906395207503872	1	FakeReal
967353891267514368	1	Rumor
967423784587284480	1	Rumor
1238224869243998209	0	ArCOV-19
1481540761153941506	0	FakeReal
1376773325070999554	0	Newid
1370477195576025088	1	Newid
973527766787330048	0	Rumor
1236865413855748096	1	Covid3s400
1382461185774260226	1	Newid
1502249909982007303	1	FakeReal
1297629776144891905	1	covid5K700
1449115405985923072	0	FakeReal
1254164155285884928	1	covid5K700
1379761862418567169	1	Newid
1297596326880960514	0	covid5K700
969133303470190593	0	Rumor
1379131179534794764	1	Newid
967452388377419776	1	Rumor
1367197418442395653	1	covid5K700
1367110621066633224	1	covid5K700
1225129155521585153	0	ArCOV-19
963790941105610752	1	Rumor
1081982956745510912	1	Rumor
1502279176795082756	1	FakeReal
1390695519153016834	1	Newid
1304073467717922818	1	MFH
1234208553256325121	0	ArCOV-19
967028228123774976	1	Rumor
1501506220145922048	1	FakeReal
1247865397371637760	1	Covid3s400
1300093418614534145	1	covid5K700
978047302169440258	1	Rumor
1323662196136660993	0	MFH
1293340277760032772	1	covid5K700
1296107153061707781	1	covid5K700
967454706355392513	1	Rumor
964440483001982977	1	Rumor
1271436247190421507	1	MFH
1376394439384518661	1	Newid
1253391501259923462	1	ArCOV-19
1448283889789722626	0	FakeReal
967376750954020864	1	Rumor
1498331375958691842	1	FakeReal
1265511117775949824	1	MFH
1322492553229422592	1	MFH
1081966841822474241	1	FakeReal
967515446508490752	1	Rumor
973645030840651776	0	Rumor
1366422792166645766	1	covid5K700
957932391288442880	0	Rumor
1073699827924566017	1	Rumor
1244262409486950410	0	MFH
1082602129251057665	1	Rumor
967456453081563137	1	Rumor
957913747695308801	0	Rumor
1250001496583872513	1	covid5K700
967439939939000320	1	Rumor
968221516264607750	0	Rumor
1370109775464206336	0	Newid
1047191179362750466	1	Rumor
1237399761231233024	1	ArCOV-19
1269735887987970049	0	MFH
973527292772339714	0	Rumor
957912593804464128	0	Rumor
1054134096014835713	1	Rumor
1368635684483981317	0	Newid
1495381823194640386	1	FakeReal
1242755732954644485	0	MFH
957956883251388417	0	Rumor
1494393841566330886	1	FakeReal
1240767869341831170	1	Covid3s400
967375852135747584	1	Rumor
1248715434813280258	1	covid5K700
1296531730464157696	0	covid5K700
967509523475894272	1	Rumor
1293129398288187392	1	covid5K700
1360606098437341185	1	Newid
1289865641311297536	1	covid5K700
1499957881139077126	1	FakeReal
1499004166173335558	1	FakeReal
1223683435753021443	0	ArCOV-19
962705044406767616	1	Rumor
967452480295657472	1	Rumor
960219691347308544	1	Rumor
1054131261269307398	1	Rumor
1366448292742238208	1	covid5K700
957951060374630400	0	Rumor
1395983570720657409	1	Newid
1401932645169258496	1	Newid
1369688077229244422	0	FakeReal
1483937860973645824	0	FakeReal
963792417374834688	1	Rumor
960961871766532099	0	Rumor
967451952387895298	1	Rumor
980435327935504384	1	Rumor
1081590643359711233	1	Rumor
1073698329022881795	1	Rumor
1228291548053299201	1	ArCOV-19
1235324662357295104	0	ArCOV-19
966012866800254983	1	Rumor
1078277017198579713	1	Rumor
1396058591422001162	1	Newid
973118448040595457	1	Rumor
1080675458621034497	1	Rumor
959883354651930625	1	Rumor
1355537079690809348	0	Newid
966259111393398785	1	Rumor
1238245200809660416	0	ArCOV-19
1466700656438394885	0	FakeReal
980462213688262656	1	Rumor
963523162980929536	1	Rumor
1492777634715115526	0	FakeReal
957927979115597824	0	Rumor
1501308804746653696	1	FakeReal
1258718405517103105	1	MFH
1243497717852241920	1	ArCOV-19
1080535669896871936	1	Rumor
1162974882860343297	0	FakeReal
978046925445398529	1	Rumor
1079139834248204288	1	Rumor
1367184262378717195	1	covid5K700
1454412817562472453	1	FakeReal
1360624421560586245	1	Newid
1231119545458417664	0	ArCOV-19
1054139181415518208	1	Rumor
967004264903127041	1	Rumor
1504397142823260162	1	FakeReal
1333420068131262470	0	FakeReal
1237809911502954496	0	ArCOV-19
1238245329377648642	0	ArCOV-19
1476771263339106309	1	FakeReal
1242720680535371777	0	covid5K700
1291335267547254785	1	covid5K700
1491318798925721602	1	FakeReal
1238229655716540421	0	ArCOV-19
1387886740292112385	0	Newid
1240990297405915137	1	Covid3s400
957919404041392128	0	Rumor
1376182535445614592	1	Newid
964900733630976000	1	Rumor
1047194540061483008	1	Rumor
962328472034177024	1	Rumor
1371026208822067200	0	Newid
1244016100343414785	1	Covid3s400
961297277108224000	0	Rumor
967404159300497410	1	Rumor
1254120506162327552	1	ArCOV-19
1460568962719174656	0	FakeReal
973528176331763712	0	Rumor
959877013082378240	1	Rumor
1504178187831447552	1	FakeReal
1234947801693532160	0	ArCOV-19
1507472825178898432	1	FakeReal
962336408009625600	1	Rumor
1501608736955187201	1	FakeReal
1054673039076540416	1	Rumor
1367506309738807300	0	covid5K700
1293131813926379521	1	covid5K700
973263678563934208	1	Rumor
1241377934943956993	1	covid5K700
1232123827842428936	0	MFH
1507843112760139785	1	FakeReal
1078757147406684161	1	Rumor
1079337021599088640	1	Rumor
1229753906453979136	0	ArCOV-19
1054743133706244097	1	Rumor
1243508444092645378	1	ArCOV-19
1078586311202746370	1	Rumor
1081615148098469889	1	Rumor
1079266258913239040	1	Rumor
1371142746849824772	0	Newid
1313926981759705100	0	MFH
967515313175695367	1	Rumor
964945731370045441	1	Rumor
1221904984503193601	0	FakeReal
1499410974356422663	1	FakeReal
1372149775760523269	0	Newid
1367151467354877954	1	covid5K700
1482316701870039040	0	FakeReal
968199598115139584	0	Rumor
962328373048561670	1	Rumor
1297844916031283200	1	covid5K700
959528947238174720	1	Rumor
1297040804146487298	0	covid5K700
1501364799032242185	1	FakeReal
967450098006396929	1	Rumor
1366521005435404292	0	covid5K700
1246284136337326080	1	ArCOV-19
966218944674779137	1	Rumor
1241728609007611905	1	covid5K700
1221783337326514182	0	ArCOV-19
1367505163011952643	0	covid5K700
1236587945320161281	1	ArCOV-19
967029725708374017	1	Rumor
1496572069856821271	1	FakeReal
967479396197130240	1	Rumor
1245467498486603777	1	Covid3s400
1291463312375451648	1	covid5K700
1239255612279721986	0	ArCOV-19
967021668488110080	1	Rumor
960647842472890374	1	Rumor
1293465510986895360	1	covid5K700
967499120033386502	1	Rumor
1241134407001522177	1	Covid3s400
1226072432630521862	1	ArCOV-19
1367405597298196485	1	covid5K700
1271452569521532928	1	MFH
962336696774914048	1	Rumor
1503865700108193793	1	FakeReal
1504572718485807110	1	FakeReal
1235162959237787648	0	ArCOV-19
1242116184184668163	1	MFH
1235298352612495363	0	ArCOV-19
966994947525226497	1	Rumor
967462838322286594	1	Rumor
1078660674383998978	1	Rumor
1290187970998185984	0	covid5K700
967401320469729280	1	Rumor
973114931016069120	1	Rumor
1081648184038965248	1	Rumor
967449478247649281	1	Rumor
1332755099345621000	0	FakeReal
1501987442752212995	1	FakeReal
1081640134880178176	1	Rumor
1504088948183810051	1	FakeReal
1238473234565206021	0	MFH
967440903181930496	1	Rumor
1291869376950534150	1	covid5K700
1224291852121264129	1	ArCOV-19
1073702137555836928	1	Rumor
1498741264887525380	1	FakeReal
1477173118502379521	1	FakeReal
967453811089530881	1	Rumor
966227555954118656	1	Rumor
1468231939383517195	1	FakeReal
1292850870795874316	1	covid5K700
959115506178502658	1	Rumor
980501584659582976	1	Rumor
1499763592878608389	1	FakeReal
1289628655610601472	1	covid5K700
1368524201934602242	0	Newid
1388146128131035142	1	Newid
1271432471440130050	1	MFH
1241809376710660098	1	Covid3s400
1249452810959228930	1	Covid3s400
1498397691348504581	0	FakeReal
1047189950142328834	1	Rumor
1491094480824549382	1	FakeReal
967462878981828608	1	Rumor
1242135665225195520	0	covid5K700
1291714104110055424	1	covid5K700
966715361486876679	1	Rumor
1236672420578316292	0	ArCOV-19
1462302869818855424	1	FakeReal
1081719689460502529	1	Rumor
967453665148784641	1	Rumor
1293105940502319105	1	covid5K700
967170428853784576	1	Rumor
967470739074048002	1	Rumor
1404070698868428800	0	FakeReal
1249431971572387845	0	Covid3s400
1073712036444553217	1	Rumor
959529553524940801	1	Rumor
1293497715482079233	1	covid5K700
1073704517416435712	1	Rumor
1296848297651589120	1	covid5K700
1504276336650641411	1	FakeReal
1232767736712851456	0	ArCOV-19
1373963791113797633	0	Newid
962328448869036032	1	Rumor
1242135491488763904	0	MFH
962331157038878720	1	Rumor
967527037761216513	1	Rumor
1248222660250697734	0	ArCOV-19
1291436007531913216	1	covid5K700
1504219709062930432	1	FakeReal
1078925067650772992	1	Rumor
1082535126494576641	0	Rumor
1503284058813575169	1	FakeReal
1054647022844891136	1	Rumor
1081621324500529154	1	Rumor
1241140758234771456	0	ArCOV-19
1078275911227752448	1	Rumor
1507988083240808454	1	FakeReal
1375106424615923718	1	FakeReal
962331435481948161	1	Rumor
1496418067865292800	1	FakeReal
967482576385519616	1	Rumor
1047190567531286534	1	Rumor
1237425200809103361	0	Covid3s400
1505246474191310848	1	FakeReal
1253495646818107398	1	Covid3s400
967505545463848960	1	Rumor
1367366093942255618	0	covid5K700
1480905178706595843	1	FakeReal
1054129395772940291	1	Rumor
1312532854065123329	0	MFH
1082675047603597312	1	Rumor
1367523012262641665	1	Newid
1287810744462057472	0	MFH
1244696225309511680	0	MFH
967449348912091137	1	Rumor
959123551293968384	1	Rumor
1243500381331652609	1	ArCOV-19
1073697914327834626	1	Rumor
1375432849038397444	0	Newid
964685785453690880	1	Rumor
962336162907131905	1	Rumor
1224957698522984449	0	ArCOV-19
1326829611414679552	0	MFH
964680654683361280	1	Rumor
967526710949433349	1	Rumor
1277378199400468486	0	MFH
1504343491773710337	1	FakeReal
961318088925999105	0	Rumor
1290208850772017153	1	covid5K700
959115011187707906	1	Rumor
1258833772713295872	1	covid5K700
1289597971101896704	1	covid5K700
1078595479624183809	1	Rumor
1386560356693184512	0	Newid
967477944963739648	1	Rumor
1269886881904439297	0	MFH
1034527852945960960	0	Rumor
1366077741326622724	1	Newid
1479941552990470147	0	FakeReal
1239927859705249794	1	Covid3s400
1238230310879481857	0	ArCOV-19
1296912742255927296	1	covid5K700
1014546151926726656	0	Rumor
1235524709934075904	0	ArCOV-19
1222174383189393409	0	ArCOV-19
1364153204326486016	1	FakeReal
1363534238532968449	1	Newid
1245470189187141637	1	Covid3s400
1238120840367149059	1	Covid3s400
959292765287825409	1	Rumor
1291668856281411584	1	covid5K700
1081633934813802497	1	Rumor
1346909261205442561	0	Newid
1239854401642270721	1	Covid3s400
961008174215069697	1	Rumor
959545442248855552	1	Rumor
1327656750498111488	1	FakeReal
1496248085328105472	0	FakeReal
1299355313896919040	1	covid5K700
1080899599131385857	1	Rumor
1366879763240001542	1	covid5K700
964438543681671168	1	Rumor
1250111244956307459	0	Covid3s400
1244816065131163648	0	MFH
1482737093998747653	1	FakeReal
967437467468124160	1	Rumor
1389939644121423873	0	Newid
1058728299554369537	1	Rumor
1222232876760076290	0	ArCOV-19
1224389338043244546	1	ArCOV-19
1295657892155203585	1	covid5K700
1240287679591469056	1	Covid3s400
967344376778248192	1	Rumor
1247161124237094914	1	ArCOV-19
1503458832542052359	1	FakeReal
973113789322334210	1	Rumor
1229048834631913472	1	ArCOV-19
1293192406754627590	1	covid5K700
1047207353135898625	1	Rumor
1047192089593896961	1	Rumor
1367527761158402050	0	covid5K700
961300799027478528	0	Rumor
967414208857083904	1	Rumor
1237475297987092480	1	covid5K700
1055914913451950080	0	Rumor
1239211579381596162	0	ArCOV-19
1384121880106323970	0	FakeReal
1498635847360466946	1	FakeReal
1054665758595301376	1	Rumor
1047172764812099585	1	Rumor
964666739735912448	0	Rumor
1501661291609534468	1	FakeReal
1361985864872701957	1	Newid
978038108880023552	1	Rumor
1260250552753160193	1	covid5K700
1300570803751260160	1	covid5K700
1293146652258205697	1	covid5K700
963504597133332480	1	Rumor
968258201228541953	0	Rumor
1496413997150707713	1	FakeReal
957913706624704514	0	Rumor
1366104665071493120	0	Newid
1476376368782970887	1	FakeReal
1503094459638112261	1	FakeReal
967414603650076672	1	Rumor
1454392059431895041	0	FakeReal
1073702701949706240	1	Rumor
1491694747559153665	1	FakeReal
1081579603754311680	1	Rumor
1238238447632035843	1	Covid3s400
1325117591464108038	0	FakeReal
1237832848851296256	0	ArCOV-19
1455174932439175168	0	FakeReal
1293636956174286849	1	covid5K700
1081378355138781184	1	Rumor
1234981538707558400	1	Covid3s400
1500834802831921157	1	FakeReal
1232167892654882821	0	MFH
1376066525816184836	0	Newid
1367195768281567242	1	covid5K700
1081577141836369920	1	Rumor
1078519240867631104	1	Rumor
1240716373627551744	0	ArCOV-19
1502208740350578691	1	FakeReal
1501160855295213572	1	FakeReal
1285763741649338369	1	covid5K700
964687941628030976	1	Rumor
967456156456308737	1	Rumor
995345822249291777	0	Rumor
1246574279015247872	0	ArCOV-19
1238974079606145024	0	ArCOV-19
1250049702516662276	1	ArCOV-19
1363012415156322312	0	Newid
963562230812995584	1	Rumor
978047908707782659	1	Rumor
1445242748215468032	0	FakeReal
1232440633660280832	0	ArCOV-19
967449573298966528	1	Rumor
1058719446741798912	1	Rumor
959448107552595968	1	Rumor
1082038483601027073	1	Rumor
1238231859533885440	0	ArCOV-19
1293126402317979648	1	covid5K700
1235308192944574465	0	ArCOV-19
1243980921524666368	1	ArCOV-19
973111062722678785	1	Rumor
968225443659698177	0	Rumor
967422052675317761	1	Rumor
967270051039596544	1	Rumor
957929355543564288	0	Rumor
1265925529691136000	0	MFH
1082615279778177030	1	Rumor
1079272893559828480	1	Rumor
980674577234825216	1	Rumor
1470060992835080202	1	FakeReal
1501326193294905345	1	FakeReal
1366240184124252164	0	Newid
1294989789767311360	1	covid5K700
959875374808264704	1	Rumor
1226602878971846657	0	ArCOV-19
967450237135712258	1	Rumor
1275320000233046021	1	MFH
1361816954328276993	1	Newid
1387820013130747906	0	Newid
1252624866915819521	1	ArCOV-19
1237336087091126273	0	FakeReal
1054135952090824704	1	Rumor
1487855856377028615	1	FakeReal
1237326944359899136	0	ArCOV-19
967515438631579649	1	Rumor
1081582042758942722	1	Rumor
1367920125375111174	0	Newid
1418606876720197632	0	FakeReal
1244411377906745344	1	Covid3s400
1230111156720852992	1	ArCOV-19
1501238025992425474	1	FakeReal
964757040102068225	1	Rumor
1497631675303415811	1	FakeReal
1295378504922603523	1	covid5K700
966704669174255621	1	Rumor
1501981945147895813	1	FakeReal
1081924682717249536	1	Rumor
1242624133793546240	1	ArCOV-19
1465988825805697024	1	FakeReal
1283801324845502464	0	MFH
1229000543978360834	0	ArCOV-19
1484126537343508480	1	FakeReal
1432035187165208587	0	FakeReal
1367374779779592192	0	covid5K700
1297239615221440515	1	covid5K700
1366032027288535040	0	Newid
1294866667047202818	1	covid5K700
1235595259419267073	1	ArCOV-19
1238581044145729537	1	Covid3s400
1082181824548225024	1	Rumor
1245037643940888580	1	Covid3s400
1484518643916546050	1	FakeReal
1497300637217964035	1	FakeReal
1079113587992526848	1	Rumor
1507941733983694850	1	FakeReal
1400890406490066951	0	Newid
967452750802911232	1	Rumor
1241436386496045059	0	covid5K700
967180224696811523	1	Rumor
967430574670479360	1	Rumor
1225172635929149441	1	ArCOV-19
1233471001872207875	1	FakeReal
1081632497388175360	1	Rumor
1366372730610851841	0	covid5K700
1079715732030656512	1	Rumor
1501251335571718146	1	FakeReal
1252223365185769474	0	ArCOV-19
975042641187495938	0	Rumor
955145928339574785	1	Rumor
1202647562366390272	0	FakeReal
1367145219834195969	1	covid5K700
1081657837212893185	1	Rumor
963417398102675457	1	Rumor
967457305586520066	1	Rumor
1238865235823529986	1	Covid3s400
1224044812267073537	1	covid5K700
1293112041566343168	1	covid5K700
1047188829831143425	1	Rumor
1496120604931600390	1	FakeReal
1237399952277544960	1	Covid3s400
1078538774743842816	1	Rumor
1250047127683825664	1	ArCOV-19
1367182497314983936	1	covid5K700
973535072627384320	0	Rumor
1238963805587214338	1	Covid3s400
967499092669665283	1	Rumor
1496434161942413317	1	FakeReal
1054148704041611264	1	Rumor
1231885353658830848	0	MFH
1298335585988354048	1	covid5K700
1494078965916524552	1	FakeReal
1237056640014323713	1	Covid3s400
1502938048484593671	1	FakeReal
1247266051773157377	0	MFH
1239447683670171651	1	covid5K700
1296796409929269248	1	covid5K700
1365989675639459840	1	Newid
973656704947716102	0	Rumor
1054131037318639617	1	Rumor
967478758151254016	1	Rumor
1079634823520706560	1	Rumor
1500871878126284805	1	FakeReal
1223652388726300672	0	ArCOV-19
967494200731275266	1	Rumor
1234214324639600645	1	FakeReal
1081881496946913281	1	Rumor
1507694735158390785	1	FakeReal
1396130756137820160	1	Newid
962338621100576768	1	Rumor
1224377008794296322	1	ArCOV-19
1326792741209206787	0	MFH
965673145586896896	1	Rumor
1221817641385390080	1	ArCOV-19
1223744838379757574	0	ArCOV-19
1247987503245770754	1	ArCOV-19
963561722698174464	1	Rumor
960412020091772929	1	Rumor
1242009752613408769	1	ArCOV-19
967397613044666373	1	Rumor
1241031663750176771	1	Covid3s400
1081598893119418368	1	Rumor
1504417143626080258	1	FakeReal
1226108105672577024	1	ArCOV-19
1500129086697525250	1	FakeReal
980342592385806336	0	Rumor
1235262085287874562	1	Covid3s400
1367072878856921092	1	covid5K700
1081583732786647040	1	Rumor
973114928788836353	1	Rumor
967397887259922432	1	Rumor
1292030245801951232	1	covid5K700
1293803449038012419	0	covid5K700
1223348094407974914	0	ArCOV-19
1082365814588825600	0	Rumor
1362881626250891266	0	Newid
1389929016740749320	1	Newid
1250380089247793153	1	Covid3s400
966625542010298369	1	Rumor
1246510730830110725	1	MFH
1261373053822537728	0	covid5K700
1476937901300752386	1	FakeReal
1235304656680734720	0	Covid3s400
1501944718300692480	1	FakeReal
967495634201784320	1	Rumor
978048203697385477	1	Rumor
1396465969325805575	1	Newid
1081171862217023488	1	Rumor
1366975102479392768	0	covid5K700
967455320439173120	1	Rumor
1356981427657723905	1	Newid
1417675698144120836	1	FakeReal
1241051345416867844	1	Covid3s400
1291039896656904192	1	covid5K700
1508076340657934343	1	FakeReal
965689136467398656	1	Rumor
1238971272257830914	0	ArCOV-19
980509498778451968	1	Rumor
967139255620423683	1	Rumor
1491794992540487683	1	FakeReal
964658039751172096	1	Rumor
1503405373247602696	1	FakeReal
1054715442282029057	1	Rumor
1073723848602906624	1	Rumor
957961253326082048	0	Rumor
1288720792159690752	1	covid5K700
967452250212831237	1	Rumor
1239337783870849028	0	ArCOV-19
966981636523995136	1	Rumor
1496065144975200256	1	FakeReal
967399743075831814	1	Rumor
1269268697123880960	1	MFH
1386665501083017222	0	Newid
957921182229192705	0	Rumor
967441885198462976	1	Rumor
1238329449436909568	1	MFH
995035694874742784	0	Rumor
967532573873397760	1	Rumor
959857095083401216	0	Rumor
1222154598548496387	0	ArCOV-19
1241313403391614976	1	covid5K700
1225108397567234049	0	ArCOV-19
967293523035918337	1	Rumor
1070496123863924736	0	Rumor
1081904654898941953	1	Rumor
1292187687194185731	1	covid5K700
1236033056399601670	0	ArCOV-19
1234851019881885699	1	Covid3s400
1470056028188336133	0	FakeReal
1261156768484397056	1	MFH
959880113604235264	1	Rumor
1493186677841534979	1	FakeReal
1234593646340644865	1	Covid3s400
1483172474858524673	1	FakeReal
1296079504738340870	1	covid5K700
1238229928488906756	0	ArCOV-19
968198263152218112	0	Rumor
1081173338423287808	1	Rumor
1482627453856137220	1	FakeReal
1366411336637374468	0	covid5K700
967426884668657666	1	Rumor
1238858100699996160	1	Covid3s400
1505276673708617732	1	FakeReal
1290307599074758659	1	MFH
1367530666653593601	1	covid5K700
1248752682812268546	1	ArCOV-19
962329868049494017	1	Rumor
967465878764875776	1	Rumor
1372473454474240006	1	FakeReal
967509436502888448	1	Rumor
1054140796457361408	1	Rumor
1244696717016158210	0	MFH
1289954745457623040	1	covid5K700
1507748741654134785	1	FakeReal
959920144075100161	1	Rumor
1238229050340126721	0	ArCOV-19
1504874123289366574	1	FakeReal
967449975641829377	1	Rumor
1238607653481459714	0	ArCOV-19
1221471388084645889	1	Covid3s400
1367831778241699840	0	Newid
967437370495852545	1	Rumor
963465963508305920	0	Rumor
1289704966882566145	1	covid5K700
967387049635581952	1	Rumor
1295041978359586820	1	covid5K700
967454004346269698	1	Rumor
966266828061335552	1	Rumor
1244891682618908673	0	covid5K700
1082612832322105344	1	Rumor
1081662085908566016	1	Rumor
1293466214132523008	1	covid5K700
1054134040176066562	1	Rumor
1376402244082487297	1	Newid
1017822859085959168	1	Rumor
1367173682918023182	1	covid5K700
967014307950145536	1	Rumor
957918759993446400	0	Rumor
957936081407705088	0	Rumor
1328757295883366401	1	FakeReal
967477308700405760	1	Rumor
1073707787325239298	1	Rumor
1246473721214373888	0	Covid3s400
1054134187920367616	1	Rumor
966260499246714880	1	Rumor
980421764130983936	1	Rumor
1366766628516601859	0	covid5K700
1376330495219351553	1	Newid
955141904877924353	1	Rumor
967443885558583296	1	Rumor
1395794648606679045	1	Newid
1236714984396259329	1	Covid3s400
1294332162746056712	1	covid5K700
1367429660829704196	0	covid5K700
1079718755746410496	1	Rumor
1082630314466394114	1	Rumor
957930926847217670	0	Rumor
1298491603397545985	1	covid5K700
1293352488020705280	0	covid5K700
1233871646743613440	0	ArCOV-19
1365305295732412418	1	FakeReal
968081611660152832	0	Rumor
957912515475746817	0	Rumor
1351948602470494217	0	FakeReal
1262015299039215616	0	MFH
960586402797940737	0	FakeReal
1292636760325992453	0	covid5K700
1364576507373498370	1	Newid
958050216585949184	0	Rumor
1367071644188094466	1	covid5K700
1387431462241247232	1	Newid
1239627934962462721	1	Covid3s400
1245460991564972035	1	Covid3s400
1508041820852428800	1	FakeReal
1504898015244570624	1	FakeReal
1376276000632406021	1	Newid
967867218456383489	1	Rumor
1294557376457199618	1	covid5K700
1375933267803705347	0	Newid
1501685288267046917	1	FakeReal
960262001841799168	1	Rumor
1291097262811164673	1	covid5K700
1245455103227805698	1	Covid3s400
1501611230863269892	1	FakeReal
1293945757377204234	1	covid5K700
1332294686334185473	1	FakeReal
1378348423024361476	1	Newid
1503483620484435976	1	FakeReal
1291080695234924544	1	covid5K700
967756230843387904	1	Rumor
963506483735429121	1	Rumor
1436038443558178816	0	FakeReal
1241716466740838400	0	covid5K700
1244753380544851968	0	ArCOV-19
1079072779415244801	1	Rumor
1260910288511160320	0	covid5K700
1492244615851913220	1	FakeReal
1238239161313890304	0	ArCOV-19
978036519037435905	1	Rumor
967428914141454336	1	Rumor
1222494628424888322	0	ArCOV-19
1479350447014137858	1	FakeReal
1054707459674292225	1	Rumor
1241867364951625731	0	ArCOV-19
967007063627960320	1	Rumor
1364270491268227072	1	Newid
966743613538471936	1	Rumor
1237522664442351619	1	Covid3s400
966751722491318272	1	Rumor
1228899717767204864	0	ArCOV-19
963497563063291905	1	Rumor
966410942903758848	1	Rumor
1234513972193300481	1	ArCOV-19
1501563669620080645	1	FakeReal
1296694336969756675	1	covid5K700
1259028920411750400	1	MFH
1251945859799035904	1	ArCOV-19
1367040296232574978	0	covid5K700
1368919428935675909	1	Newid
1081577873931149313	1	Rumor
1374118926834135042	0	Newid
967383822810705920	1	Rumor
1293147209928708097	0	covid5K700
1221155919008092160	0	MFH
1238054468278718464	1	MFH
1376575295529086981	1	Newid
1387919435588046851	1	Newid
1222032935823474689	0	ArCOV-19
1270793714030559239	1	MFH
1254385851599065088	0	MFH
1366730691610898432	0	covid5K700
1363490096822030336	1	Newid
1236709154959622144	1	Covid3s400
1261164132402937856	1	MFH
1055531909839835136	0	Rumor
1325132830914060291	1	FakeReal
1255258137675870210	0	ArCOV-19
1251099095760089088	1	ArCOV-19
1362042946829303810	1	Newid
967407593152016385	1	Rumor
960924164415741952	0	Rumor
1492208749318189070	1	FakeReal
1501255118074875907	1	FakeReal
967495024425521153	1	Rumor
1490967422941433859	1	FakeReal
978050924265525249	1	Rumor
1378347806612668417	1	Newid
1396149945703469057	1	Newid
1073702796736761857	1	Rumor
1252204390682951683	1	ArCOV-19
967091385693241349	1	Rumor
1480602480392261641	1	FakeReal
1488514605991305218	1	FakeReal
1241862762508300288	1	covid5K700
1256569615276290049	1	MFH
1233853076991348736	0	ArCOV-19
1237128030369337346	0	ArCOV-19
1293359044107751425	1	covid5K700
963804748871815168	1	Rumor
1360650978366787589	0	Newid
1463202724850323459	0	FakeReal
1293119594157289472	1	covid5K700
1054129972284026880	1	Rumor
968271593234403330	0	Rumor
1237841600807501831	0	ArCOV-19
1253758480839819266	1	MFH
955131520703979520	0	Rumor
765580697444638720	0	FakeReal
1238807170910650369	1	Covid3s400
1284159596328824833	0	covid5K700
1241734460346961920	0	ArCOV-19
1078275379062849537	1	Rumor
1078660945629638656	1	Rumor
960961660637892610	0	Rumor
967270860448034816	1	Rumor
1242496180367634434	1	Covid3s400
954077568982028288	0	Rumor
967471206122360837	1	Rumor
1242546005305933824	1	covid5K700
998232512064380930	0	Rumor
1080416822397227008	1	Rumor
1238175374577676289	1	Covid3s400
1501613290832728068	1	FakeReal
1370458793751027712	1	Newid
1240641782985170947	1	ArCOV-19
1054134339800326144	1	Rumor
1505122665543180292	1	FakeReal
1375957227455008771	1	Newid
1295356162519511040	0	covid5K700
1244763263365189633	0	ArCOV-19
1387919197758533634	1	Newid
959922695889674240	1	Rumor
1366499573095690240	0	covid5K700
1231155993192603648	1	ArCOV-19
1082583889590120453	1	Rumor
1243879730610397185	1	Covid3s400
1315742710343577609	1	MFH
1460983956237651976	0	FakeReal
1373107034237894657	0	Newid
962336114035118080	1	Rumor
1255815489424691201	1	MFH
1073701007744528385	1	Rumor
973111205870043136	1	Rumor
1501160442424709124	1	FakeReal
1241867996940959748	1	covid5K700
1234570201066283010	0	ArCOV-19
1017906327631228928	1	Rumor
1250370793567129600	1	Covid3s400
1500526287764533249	1	FakeReal
1362506489554997253	0	Newid
967371748135112704	1	Rumor
1401914072774463488	0	FakeReal
1235204322067132432	0	ArCOV-19
1298253814361808896	1	covid5K700
1291796158382247936	1	covid5K700
967434950977966085	1	Rumor
1499339108560297987	1	FakeReal
963354823608406016	1	Rumor
1228770957990518786	1	ArCOV-19
1366251875088162823	0	covid5K700
1235511635911077888	1	Covid3s400
1293208050237661186	1	covid5K700
1240545343655337985	1	Covid3s400
1235291931976007682	0	MFH
967498460210614272	1	Rumor
1368597401955676168	1	Newid
1224676900293029888	1	ArCOV-19
1293144016763133954	1	covid5K700
1239874766795943936	1	MFH
1073703942683537408	1	Rumor
1238194976225443843	1	Covid3s400
967418467291889665	1	Rumor
1366755462826389507	0	covid5K700
1503820747101413376	1	FakeReal
979756254485712900	1	Rumor
975043111457050624	0	Rumor
1235987308727488512	0	ArCOV-19
1230459713940283393	0	ArCOV-19
1295336111380848640	1	covid5K700
1055942583548030976	0	Rumor
1245450260983537664	1	Covid3s400
967298083301281792	1	Rumor
1395793415489601536	1	Newid
1246921888141639681	1	ArCOV-19
1293610838755028995	0	covid5K700
1274081957060771841	0	FakeReal
1227335278530039808	0	ArCOV-19
967508212378415105	1	Rumor
1396187123531882500	1	Newid
1498518403157479425	1	FakeReal
1008899638760497152	0	Rumor
1081919224409350149	1	Rumor
967424709372579846	1	Rumor
974033711636283392	0	Rumor
979790824237084677	1	Rumor
1493189786689052675	1	FakeReal
965587915291152386	1	Rumor
1300478255758299138	1	covid5K700
963484654870425600	1	Rumor
1269883277080477699	1	MFH
959116061206511617	1	Rumor
1288545045084332032	0	MFH
1058713572983930881	1	Rumor
1501295644262080512	1	FakeReal
1491828885809414149	1	FakeReal
